Booking_ID,Customer_ID,Flight_ID,Booking_Date,Travel_Class,Seat_Number,Ticket_Price,Booking_Status
4080,442,908,2026-08-16,Premium Economy,40A,557.93,Cancelled
4081,388,401,2026-02-21,Business,22E,2167.65,Completed
4082,206,840,2025-12-08,Economy,2F,135.79,Completed
4083,178,989,2026-02-08,Business,26B,2289.4,Cancelled
4084,486,613,2026-01-12,Economy,4B,883.29,Cancelled
4085,297,178,2025-12-08,Premium Economy,4E,479.35,Confirmed
4086,348,402,2026-05-22,Business,37B,665.58,Completed
4087,403,169,2025-11-12,Economy,10A,727.04,Confirmed
4088,3,834,2026-01-15,Premium Economy,17B,1182.73,Completed
4089,463,154,2025-12-22,Premium Economy,29A,862.95,Confirmed
4090,225,495,2026-09-06,Economy,34C,304.29,Completed
4091,135,405,2026-02-04,First Class,5B,3415.78,Confirmed
4092,219,893,2026-08-11,First Class,10E,3943.39,Completed
4093,445,146,2026-09-21,Premium Economy,21C,581.83,Confirmed
4094,464,791,2025-11-23,Economy,8A,183.32,Confirmed
4095,135,963,2025-10-10,Premium Economy,39F,559.21,Confirmed
4096,99,837,2025-12-30,Economy,22F,180.89,Confirmed
4097,75,155,2026-04-10,Economy,31C,541.42,Completed
4098,438,876,2026-03-05,First Class,25D,548.42,Confirmed
4099,20,528,2026-06-28,Economy,1F,375.61,Confirmed
4100,433,21,2026-02-15,Business,4B,1130.61,Confirmed
4101,332,787,2026-06-15,First Class,23D,2290.86,Confirmed
4102,37,871,2026-08-10,Economy,2D,290.55,Confirmed
4103,239,800,2025-12-05,Economy,36D,509.74,Confirmed
4104,277,828,2026-11-13,Economy,16E,358.43,Cancelled
4105,270,300,2026-01-09,Business,31F,2375.77,Cancelled
4106,4,634,2026-03-02,Premium Economy,32F,421.82,Cancelled
4107,246,527,2026-01-21,Economy,20B,308.41,Cancelled
4108,339,961,2026-05-02,Economy,15F,212.11,Confirmed
4109,441,665,2026-06-21,Premium Economy,27B,1069.78,Cancelled
4110,380,61,2025-12-05,Premium Economy,40E,531.03,Completed
4111,331,403,2025-12-29,Premium Economy,14E,111.91,Cancelled
4112,242,453,2026-10-22,Economy,30D,725.67,Confirmed
4113,114,923,2026-09-18,Economy,17D,820.17,Completed
4114,386,933,2025-11-13,Business,26C,1120.5,Completed
4115,264,870,2026-05-10,Economy,6B,560.64,Completed
4116,483,511,2026-05-23,Business,27E,159.33,Confirmed
4117,96,534,2025-12-04,Economy,1D,70.5,Confirmed
4118,120,763,2026-04-11,Premium Economy,26C,694.01,Cancelled
4119,372,352,2026-03-28,Economy,12A,683.22,Confirmed
4120,50,997,2026-09-05,Business,18B,1011.59,Confirmed
4121,152,998,2025-07-20,Economy,33B,671.15,Confirmed
4122,175,155,2026-07-03,Premium Economy,13C,886.56,Confirmed
4123,106,527,2026-03-18,Premium Economy,18B,851.91,Confirmed
4124,477,227,2025-12-31,Economy,2D,585.2,Confirmed
4125,90,94,2026-05-23,Economy,14A,628.68,Confirmed
4126,377,173,2025-10-19,First Class,25C,1633.91,Confirmed
4127,2,297,2026-08-05,Premium Economy,27C,715.22,Cancelled
4128,342,512,2026-10-19,Premium Economy,38B,547.51,Completed
4129,141,19,2026-11-13,Economy,40F,71.63,Completed
4130,400,789,2026-04-10,Economy,27C,414.97,Confirmed
4131,44,770,2026-12-04,Business,14C,1100.88,Completed
4132,318,458,2026-04-17,Economy,9C,1048.34,Confirmed
4133,73,671,2025-11-18,Economy,38A,330.1,Completed
4134,452,198,2025-10-11,First Class,10A,709.12,Confirmed
4135,488,161,2026-05-01,Economy,15B,675.94,Confirmed
4136,163,129,2026-11-23,First Class,18D,748.86,Confirmed
4137,445,744,2026-02-28,Economy,5E,711.76,Confirmed
4138,76,865,2026-09-28,Economy,22D,736.57,Cancelled
4139,321,926,2025-10-21,First Class,34E,2146.11,Completed
4140,133,442,2026-09-10,Business,35B,505.23,Confirmed
4141,10,915,2025-12-30,Premium Economy,6E,1018.28,Completed
4142,59,153,2026-02-14,Premium Economy,37A,754.05,Cancelled
4143,44,654,2026-02-26,Economy,29E,719.75,Cancelled
4144,229,666,2026-07-06,Economy,13D,530.51,Confirmed
4145,199,997,2026-09-15,First Class,2E,1948.84,Confirmed
4146,59,946,2025-11-30,Economy,29D,920.8,Confirmed
4147,266,369,2025-12-30,Premium Economy,21D,581.37,Cancelled
4148,220,602,2026-05-11,First Class,9A,434.12,Confirmed
4149,108,220,2026-07-15,Economy,19F,330.18,Confirmed
4150,15,479,2025-11-28,Economy,9C,789.71,Completed
4151,363,463,2026-08-18,Economy,23B,928.23,Confirmed
4152,343,531,2026-03-21,Economy,15F,349.37,Confirmed
4153,307,762,2026-03-30,First Class,19B,437.53,Cancelled
4154,196,16,2026-07-16,Premium Economy,3E,1460.17,Confirmed
4155,162,621,2025-09-30,Premium Economy,3B,1158.71,Confirmed
4156,81,818,2026-04-16,Economy,40B,52.25,Completed
4157,103,285,2026-01-17,Economy,3A,321.78,Completed
4158,416,90,2026-09-23,Economy,25F,70.31,Confirmed
4159,182,136,2026-03-20,First Class,11F,3989.26,Completed
4160,42,744,2026-03-11,Premium Economy,10A,754.17,Confirmed
4161,104,102,2026-02-06,Premium Economy,39B,1309.49,Completed
4162,294,99,2026-01-10,Economy,35C,692.05,Confirmed
4163,171,67,2026-01-15,Business,33B,1823.56,Cancelled
4164,22,636,2026-03-26,Economy,2A,223.56,Cancelled
4165,11,496,2026-08-26,Economy,26F,727.69,Completed
4166,111,283,2026-02-05,Economy,36C,219.96,Completed
4167,251,670,2026-10-31,Economy,37B,934.73,Cancelled
4168,461,98,2026-07-23,Economy,40D,281.12,Confirmed
4169,438,424,2026-04-12,Premium Economy,22B,1075.7,Completed
4170,198,349,2025-12-08,Economy,32C,323.27,Cancelled
4171,167,907,2026-07-14,Economy,20F,865.52,Completed
4172,154,618,2025-12-25,Premium Economy,29A,338.0,Confirmed
4173,312,73,2026-07-08,Business,12C,1938.72,Confirmed
4174,18,268,2026-08-05,Premium Economy,30D,262.25,Confirmed
4175,311,302,2026-02-22,Economy,26A,691.44,Confirmed
4176,312,703,2026-08-23,Economy,32B,552.3,Confirmed
4177,10,38,2026-04-07,First Class,34D,4219.87,Completed
4178,152,414,2026-04-01,Economy,39D,619.23,Confirmed
4179,270,80,2026-08-02,Economy,36F,893.07,Confirmed
4180,252,904,2025-12-22,First Class,37E,3168.85,Confirmed
4181,271,950,2026-09-02,Economy,23E,885.1,Cancelled
4182,268,884,2026-03-12,Economy,34F,740.1,Confirmed
4183,183,478,2026-05-29,Economy,37F,360.29,Confirmed
4184,302,915,2025-11-20,Economy,40A,956.44,Cancelled
4185,43,414,2026-03-11,Economy,34F,927.9,Confirmed
4186,238,836,2026-01-13,First Class,39C,1161.74,Confirmed
4187,177,736,2026-06-09,Business,8F,2483.76,Confirmed
4188,434,12,2026-01-26,Economy,15D,398.97,Completed
4189,332,42,2025-11-21,Economy,36F,267.0,Cancelled
4190,443,973,2026-10-19,Business,19B,1052.4,Confirmed
4191,290,963,2025-09-20,Economy,14D,217.33,Completed
4192,463,917,2026-01-09,Business,32B,171.24,Completed
4193,39,90,2026-09-04,Economy,34C,512.05,Confirmed
4194,488,440,2026-03-18,Economy,5C,1040.43,Confirmed
4195,89,607,2026-06-03,Premium Economy,7A,1428.01,Confirmed
4196,325,57,2026-04-23,Economy,3C,569.77,Completed
4197,85,876,2026-04-20,Business,32B,1710.9,Confirmed
4198,406,308,2026-07-31,Economy,19D,90.1,Cancelled
4199,455,274,2026-06-25,Premium Economy,6C,464.25,Confirmed
4200,243,330,2026-05-02,First Class,6C,1976.39,Cancelled
4201,474,90,2026-06-16,Economy,13E,576.81,Confirmed
4202,177,574,2026-01-09,Premium Economy,28C,585.4,Cancelled
4203,465,842,2026-04-24,Economy,30E,359.82,Completed
4204,276,316,2025-08-13,Economy,5A,267.11,Confirmed
4205,358,154,2026-05-12,Premium Economy,15C,1157.12,Confirmed
4206,185,692,2026-01-03,Economy,19C,786.49,Confirmed
4207,237,950,2026-06-17,Economy,36B,528.14,Confirmed
4208,222,957,2026-01-01,Premium Economy,18D,484.76,Completed
4209,115,125,2025-08-15,Economy,19A,591.79,Confirmed
4210,18,623,2026-08-07,Business,5D,1247.32,Confirmed
4211,266,190,2025-10-25,Economy,16C,715.98,Cancelled
4212,206,129,2026-12-03,First Class,30E,2197.68,Confirmed
4213,339,121,2026-06-23,Premium Economy,23F,945.17,Cancelled
4214,137,989,2026-04-19,Premium Economy,12D,1153.57,Confirmed
4215,258,471,2026-03-17,Economy,28B,628.26,Confirmed
4216,147,884,2026-08-09,First Class,28E,1962.46,Confirmed
4217,357,971,2026-01-16,First Class,34A,2582.42,Cancelled
4218,259,938,2026-05-01,Economy,18E,898.83,Cancelled
4219,365,788,2026-03-28,Business,15F,1887.04,Confirmed
4220,323,343,2026-11-01,Economy,34F,388.13,Confirmed
4221,134,118,2026-06-30,First Class,22E,3773.26,Confirmed
4222,338,262,2025-10-24,Premium Economy,4A,649.33,Confirmed
4223,144,417,2026-11-03,Economy,4D,217.33,Cancelled
4224,285,476,2026-01-11,Premium Economy,2A,1500.3,Completed
4225,116,803,2025-12-18,Economy,19B,651.64,Confirmed
4226,121,144,2026-07-24,Economy,40B,805.94,Completed
4227,232,475,2025-09-22,Premium Economy,29B,550.99,Confirmed
4228,181,148,2026-05-20,Economy,35C,239.32,Confirmed
4229,57,897,2026-03-23,Economy,11A,712.88,Confirmed
4230,257,326,2026-03-18,First Class,15F,942.94,Confirmed
4231,327,419,2025-10-30,Premium Economy,20A,1097.66,Confirmed
4232,345,972,2025-12-24,Economy,33E,878.04,Cancelled
4233,27,687,2026-04-25,Economy,23B,847.81,Confirmed
4234,33,84,2026-05-10,Business,14D,468.57,Completed
4235,122,937,2025-11-16,Economy,15A,185.68,Confirmed
4236,138,215,2025-08-20,Economy,12F,891.98,Cancelled
4237,25,789,2026-03-05,Business,27B,1200.09,Completed
4238,147,792,2026-04-08,Premium Economy,24E,771.28,Completed
4239,201,752,2026-08-01,Premium Economy,11B,1168.14,Confirmed
4240,2,987,2026-02-05,Economy,25A,272.92,Completed
4241,127,155,2026-05-24,Economy,17C,162.49,Confirmed
4242,447,305,2026-02-02,Economy,14F,830.33,Cancelled
4243,454,661,2026-01-11,Economy,4B,534.76,Confirmed
4244,210,27,2026-01-22,Business,37B,1493.39,Confirmed
4245,181,247,2025-09-17,Economy,8E,256.95,Confirmed
4246,257,616,2026-10-15,Business,35D,1660.05,Confirmed
4247,187,86,2026-06-06,First Class,7B,1815.66,Confirmed
4248,399,901,2026-05-04,Economy,40F,443.58,Confirmed
4249,42,977,2026-09-20,First Class,2D,2819.33,Completed
4250,91,252,2026-07-01,Economy,35A,64.0,Completed
4251,307,284,2025-10-02,Business,30A,1424.48,Cancelled
4252,51,312,2026-06-13,Economy,3E,129.84,Cancelled
4253,166,701,2026-10-24,Economy,22E,599.74,Confirmed
4254,35,176,2026-02-28,Economy,29B,479.83,Cancelled
4255,231,320,2025-12-08,First Class,36F,2038.93,Confirmed
4256,374,450,2026-09-14,Economy,18E,459.6,Completed
4257,494,30,2026-05-24,First Class,1D,1888.11,Confirmed
4258,473,301,2025-09-25,Premium Economy,32F,628.72,Confirmed
4259,472,730,2026-08-11,Premium Economy,37E,269.04,Completed
4260,461,477,2026-03-14,Economy,29F,80.89,Confirmed
4261,71,981,2026-07-14,First Class,2C,1145.11,Cancelled
4262,185,848,2025-11-29,Economy,32C,565.51,Confirmed
4263,284,487,2026-04-03,First Class,9C,1903.91,Cancelled
4264,207,852,2026-03-18,Economy,27E,757.74,Confirmed
4265,493,151,2026-09-12,Premium Economy,28B,477.96,Confirmed
4266,117,43,2025-08-17,Economy,12C,971.76,Confirmed
4267,370,370,2026-06-10,Economy,8C,1070.33,Confirmed
4268,200,61,2025-09-19,Economy,3C,753.39,Confirmed
4269,441,648,2026-04-18,Economy,15A,336.25,Confirmed
4270,339,715,2026-04-03,Economy,5C,726.13,Cancelled
4271,123,327,2026-06-05,Business,18C,1465.18,Confirmed
4272,467,290,2025-11-23,Premium Economy,2C,190.12,Confirmed
4273,364,47,2025-08-28,Economy,31A,300.94,Cancelled
4274,317,703,2026-07-14,Premium Economy,38D,611.01,Completed
4275,115,75,2026-10-11,Business,29B,2373.55,Cancelled
4276,45,797,2026-08-08,Economy,37E,153.47,Completed
4277,106,974,2026-05-30,Premium Economy,31E,362.9,Confirmed
4278,347,474,2025-07-12,Business,39F,1817.06,Confirmed
4279,264,885,2026-01-07,Economy,21F,301.47,Confirmed
4280,280,629,2025-10-10,Premium Economy,39B,132.7,Cancelled
4281,298,621,2025-11-28,Business,25C,515.3,Confirmed
4282,303,308,2026-05-25,Economy,18A,681.72,Cancelled
4283,380,381,2026-10-17,Economy,3B,62.34,Confirmed
4284,77,511,2026-09-29,Economy,19F,866.1,Completed
4285,345,231,2026-03-31,Economy,19E,196.3,Cancelled
4286,184,483,2026-09-18,Economy,19D,600.68,Confirmed
4287,42,520,2026-07-03,First Class,4E,4195.6,Confirmed
4288,397,987,2025-11-09,Business,35D,749.65,Completed
4289,153,366,2026-03-28,Economy,23F,892.84,Cancelled
4290,66,788,2026-02-04,First Class,6F,533.52,Confirmed
4291,130,191,2026-07-17,Economy,11C,938.01,Completed
4292,286,240,2026-03-26,Economy,11D,141.26,Confirmed
4293,144,842,2026-04-09,Economy,17E,996.48,Cancelled
4294,42,556,2026-05-07,Economy,12F,819.68,Confirmed
4295,243,19,2026-06-14,Premium Economy,28C,541.02,Completed
4296,34,753,2026-02-20,Economy,33A,593.81,Confirmed
4297,494,378,2025-10-29,Business,25A,2135.92,Cancelled
4298,87,697,2026-08-30,Economy,22F,762.68,Confirmed
4299,253,682,2026-03-11,Economy,30D,587.39,Confirmed
4300,313,133,2026-04-11,Economy,15F,319.7,Confirmed
4301,220,553,2026-05-17,Economy,12D,175.1,Confirmed
4302,211,563,2026-06-16,Business,37E,1969.67,Completed
4303,483,383,2026-06-30,Economy,34B,287.99,Confirmed
4304,21,362,2026-04-24,Premium Economy,13F,819.12,Cancelled
4305,107,659,2025-11-12,Economy,24E,664.67,Cancelled
4306,166,944,2026-02-15,Economy,22D,358.35,Confirmed
4307,135,476,2025-12-08,Economy,13F,772.82,Confirmed
4308,289,701,2026-07-30,Economy,14F,862.01,Confirmed
4309,475,464,2026-09-09,Economy,11F,236.79,Cancelled
4310,452,443,2025-09-13,Economy,2E,868.93,Confirmed
4311,265,647,2026-05-09,Economy,8B,323.76,Confirmed
4312,372,116,2026-01-12,Premium Economy,20F,995.78,Confirmed
4313,103,11,2025-10-02,Economy,15E,490.66,Confirmed
4314,45,946,2025-10-23,Economy,8C,266.46,Cancelled
4315,327,638,2026-04-25,Economy,3B,155.19,Confirmed
4316,335,5,2026-03-17,Economy,33F,921.03,Confirmed
4317,144,957,2025-11-26,Business,33C,1721.36,Confirmed
4318,141,999,2026-03-31,Economy,33E,860.3,Confirmed
4319,131,600,2026-07-05,Economy,15B,400.33,Completed
4320,140,16,2026-07-25,Economy,25D,124.92,Completed
4321,32,864,2025-11-24,Premium Economy,32D,178.24,Cancelled
4322,7,142,2026-09-02,First Class,35D,3625.43,Cancelled
4323,220,930,2025-07-16,Economy,2D,812.3,Completed
4324,101,454,2026-07-15,Business,9D,387.57,Confirmed
4325,22,143,2025-12-11,Business,25B,1119.83,Confirmed
4326,81,495,2026-08-15,Economy,21E,393.8,Cancelled
4327,50,660,2026-03-24,Economy,16B,414.5,Confirmed
4328,338,943,2026-03-30,Premium Economy,40C,240.23,Confirmed
4329,489,816,2026-03-02,Economy,14C,543.26,Cancelled
4330,302,140,2026-11-22,Economy,37B,353.13,Confirmed
4331,337,187,2025-11-09,Economy,31A,596.97,Confirmed
4332,305,36,2025-10-16,Business,13C,688.1,Cancelled
4333,67,64,2026-07-27,Premium Economy,7C,967.61,Cancelled
4334,206,907,2026-05-20,Economy,16C,604.82,Confirmed
4335,305,624,2026-10-14,Premium Economy,25E,174.21,Cancelled
4336,159,55,2026-01-27,First Class,8C,3461.47,Confirmed
4337,469,701,2026-08-27,Economy,24F,787.24,Confirmed
4338,467,928,2026-10-16,Economy,36C,455.29,Confirmed
4339,425,613,2025-12-23,Economy,36E,408.56,Completed
4340,445,491,2026-07-22,Business,34F,186.38,Cancelled
4341,31,400,2025-11-25,Economy,14B,174.95,Completed
4342,321,877,2026-02-09,Business,2C,2500.04,Confirmed
4343,181,549,2025-12-25,Premium Economy,38A,1159.84,Confirmed
4344,376,712,2026-06-28,First Class,8D,1778.2,Confirmed
4345,490,253,2025-11-15,First Class,24B,1287.9,Confirmed
4346,432,4,2026-09-30,Economy,21A,809.25,Confirmed
4347,286,939,2026-05-14,Business,15D,2308.93,Confirmed
4348,321,377,2025-10-25,Economy,26C,367.98,Cancelled
4349,316,130,2026-05-25,Economy,3F,264.94,Completed
4350,170,219,2026-02-03,Economy,40A,194.96,Confirmed
4351,6,467,2025-11-23,Economy,38D,554.88,Confirmed
4352,142,659,2025-09-17,Premium Economy,16B,333.87,Confirmed
4353,402,424,2026-02-19,Economy,11D,713.93,Confirmed
4354,448,206,2025-12-22,Premium Economy,1E,417.55,Confirmed
4355,253,544,2025-12-23,Premium Economy,29D,1131.02,Confirmed
4356,341,58,2025-10-12,Economy,33B,181.14,Confirmed
4357,60,466,2026-06-07,First Class,30D,3768.91,Confirmed
4358,7,296,2026-04-23,First Class,40B,572.69,Confirmed
4359,256,482,2026-08-05,Economy,31F,90.06,Cancelled
4360,86,787,2026-08-04,Economy,18C,118.64,Cancelled
4361,425,997,2026-08-25,Economy,34F,968.61,Confirmed
4362,314,783,2026-02-25,Economy,24D,957.4,Confirmed
4363,209,662,2026-06-09,Economy,14D,309.7,Completed
4364,454,141,2026-06-27,Economy,8E,972.48,Confirmed
4365,328,709,2026-03-26,Economy,12D,574.67,Cancelled
4366,476,251,2026-08-04,First Class,1F,2731.33,Cancelled
4367,75,523,2025-12-17,First Class,35E,3039.59,Confirmed
4368,476,520,2026-05-14,Premium Economy,13F,674.63,Confirmed
4369,335,782,2025-07-28,Economy,4A,896.35,Completed
4370,32,396,2026-07-05,Business,2D,2586.17,Confirmed
4371,496,585,2026-02-25,Economy,2D,980.24,Completed
4372,156,393,2026-03-26,Economy,32C,891.6,Cancelled
4373,418,612,2026-08-11,First Class,18C,2490.87,Completed
4374,277,659,2025-10-08,Economy,28A,73.74,Completed
4375,226,228,2026-04-15,Business,18B,1479.56,Completed
4376,274,366,2026-07-31,Economy,21E,263.92,Completed
4377,479,991,2025-11-05,Business,16D,1314.03,Confirmed
4378,409,420,2026-01-30,Business,13A,1203.8,Confirmed
4379,74,676,2026-09-25,Business,12C,2498.56,Confirmed
4380,183,166,2026-07-30,Economy,29E,715.43,Confirmed
4381,91,806,2025-11-03,Economy,25A,303.56,Confirmed
4382,491,67,2026-05-24,Economy,28A,554.44,Confirmed
4383,355,925,2026-05-19,First Class,2E,2435.76,Cancelled
4384,238,44,2025-12-10,Economy,14A,247.16,Completed
4385,448,209,2026-01-04,Premium Economy,7A,686.97,Completed
4386,286,352,2026-05-10,Economy,13A,893.38,Completed
4387,312,833,2026-01-20,Economy,20E,821.05,Cancelled
4388,60,972,2026-04-10,Economy,4C,616.87,Confirmed
4389,170,762,2026-03-13,Business,32F,854.55,Completed
4390,453,623,2026-03-22,Economy,23D,603.73,Confirmed
4391,498,264,2026-01-27,Economy,19B,1010.64,Confirmed
4392,44,582,2026-06-25,Economy,39F,1063.76,Completed
4393,123,98,2026-06-26,Business,16C,1181.21,Confirmed
4394,188,82,2026-05-12,First Class,8B,2654.45,Completed
4395,252,501,2025-09-12,Premium Economy,8C,301.34,Confirmed
4396,311,332,2026-05-07,First Class,27B,3258.76,Cancelled
4397,241,166,2026-03-29,Economy,25C,668.3,Cancelled
4398,185,403,2026-01-11,Premium Economy,7C,221.35,Cancelled
4399,351,500,2026-04-02,Economy,20F,505.06,Confirmed
4400,183,442,2026-10-18,Economy,22A,364.19,Confirmed
4401,377,840,2026-02-18,Business,38C,458.08,Completed
4402,116,834,2025-11-02,Economy,36B,116.14,Confirmed
4403,30,289,2025-12-19,Premium Economy,21D,799.71,Confirmed
4404,140,560,2025-12-14,First Class,27B,1778.5,Completed
4405,335,343,2026-08-21,Economy,24D,737.39,Confirmed
4406,166,55,2025-09-23,First Class,39E,3184.8,Confirmed
4407,250,87,2026-01-25,Business,4A,2060.64,Cancelled
4408,109,557,2026-06-18,First Class,17D,1687.06,Cancelled
4409,5,476,2025-09-26,Economy,16E,150.02,Cancelled
4410,287,85,2025-10-16,Economy,28D,865.86,Confirmed
4411,199,245,2026-02-28,Economy,34F,879.38,Confirmed
4412,254,743,2026-06-11,Premium Economy,9F,395.12,Cancelled
4413,182,686,2026-04-19,Economy,26E,709.37,Completed
4414,11,139,2026-01-24,Economy,5A,86.08,Confirmed
4415,419,822,2026-06-15,Business,1C,1150.24,Confirmed
4416,10,134,2026-02-08,Economy,8C,856.02,Confirmed
4417,372,99,2025-12-26,Business,32D,651.87,Confirmed
4418,289,378,2025-11-24,Business,9D,1466.79,Confirmed
4419,293,135,2026-10-04,Business,22E,1887.6,Confirmed
4420,73,71,2025-10-07,First Class,4A,1073.52,Confirmed
4421,84,785,2026-08-10,Economy,28C,964.85,Confirmed
4422,468,266,2026-06-01,Economy,10C,700.58,Confirmed
4423,332,199,2026-05-18,Business,4E,594.39,Completed
4424,269,852,2026-05-31,Economy,23D,475.32,Cancelled
4425,34,895,2025-10-29,Business,10B,336.52,Cancelled
4426,135,464,2026-11-18,Economy,24C,375.17,Completed
4427,457,371,2026-06-15,First Class,30E,2604.29,Confirmed
4428,424,80,2026-07-03,Economy,20B,330.88,Confirmed
4429,470,321,2026-02-12,Economy,39C,397.89,Confirmed
4430,415,544,2025-11-15,First Class,18F,2318.14,Confirmed
4431,414,7,2026-11-27,Economy,11F,295.14,Confirmed
4432,98,787,2026-11-22,Economy,9A,237.68,Confirmed
4433,331,203,2026-08-15,Premium Economy,5A,1228.46,Cancelled
4434,445,844,2026-01-13,First Class,13A,1700.86,Confirmed
4435,258,358,2025-12-03,First Class,25B,3081.21,Completed
4436,140,704,2025-09-29,First Class,12B,3693.66,Confirmed
4437,463,86,2026-03-02,Business,11A,2075.23,Confirmed
4438,18,117,2026-02-19,Economy,35C,792.35,Cancelled
4439,249,214,2025-08-27,Economy,20D,249.23,Confirmed
4440,227,260,2026-03-11,First Class,11D,3612.9,Completed
4441,24,701,2026-08-20,Premium Economy,14A,1145.19,Cancelled
4442,408,564,2026-03-20,Economy,15A,415.4,Completed
4443,3,71,2025-11-15,Economy,2B,200.75,Confirmed
4444,234,956,2026-03-01,Economy,4C,760.0,Confirmed
4445,161,578,2026-08-08,Economy,25F,90.89,Confirmed
4446,435,206,2025-12-14,Economy,18E,805.43,Confirmed
4447,169,849,2026-06-12,Business,24B,417.53,Completed
4448,393,36,2026-01-13,Economy,23E,606.57,Confirmed
4449,356,469,2026-07-20,Business,26E,2301.4,Confirmed
4450,243,810,2026-01-11,Economy,23A,1090.21,Confirmed
4451,232,420,2026-03-23,Premium Economy,30F,747.67,Completed
4452,420,521,2026-08-03,First Class,40B,3369.53,Confirmed
4453,219,713,2026-06-30,First Class,37C,3340.06,Cancelled
4454,478,121,2026-01-07,Premium Economy,8A,1412.57,Cancelled
4455,36,341,2026-10-09,Business,22F,1853.29,Confirmed
4456,126,695,2026-11-14,Economy,33F,1020.2,Completed
4457,128,606,2026-02-16,Economy,20E,483.28,Confirmed
4458,437,509,2026-10-13,Premium Economy,17B,826.64,Confirmed
4459,392,329,2026-08-18,Premium Economy,36A,137.26,Confirmed
4460,12,149,2026-03-10,Premium Economy,1D,633.98,Confirmed
4461,225,920,2025-12-08,Economy,7B,678.7,Cancelled
4462,234,864,2026-03-01,Economy,27E,381.5,Completed
4463,62,442,2026-09-12,Business,19E,1268.27,Cancelled
4464,352,219,2026-01-08,Economy,8A,717.84,Confirmed
4465,282,420,2026-03-25,Business,35F,2156.34,Confirmed
4466,90,861,2026-07-13,First Class,24A,3921.95,Confirmed
4467,475,42,2025-11-25,Economy,8D,413.3,Cancelled
4468,130,341,2026-10-06,Premium Economy,2A,652.39,Completed
4469,22,9,2026-08-27,Economy,9C,636.72,Completed
4470,319,764,2026-09-25,First Class,32A,435.52,Confirmed
4471,161,433,2026-09-21,Economy,15E,430.81,Confirmed
4472,462,877,2025-11-13,Economy,37F,144.21,Cancelled
4473,319,747,2026-04-06,Business,21B,942.0,Confirmed
4474,279,452,2026-04-23,Premium Economy,14D,896.32,Cancelled
4475,361,120,2025-10-20,Economy,16B,920.98,Confirmed
4476,56,4,2026-06-28,Business,24D,1030.31,Cancelled
4477,96,448,2026-02-15,First Class,32F,1075.76,Confirmed
4478,320,626,2026-04-15,Premium Economy,30F,1280.07,Confirmed
4479,354,901,2025-11-14,Business,16B,2239.94,Completed
4480,313,781,2026-08-02,Economy,8C,349.06,Cancelled
4481,97,368,2026-07-15,Business,26F,1456.79,Cancelled
4482,235,761,2026-01-03,Economy,38E,192.65,Confirmed
4483,470,23,2025-10-12,First Class,1A,638.83,Confirmed
4484,96,986,2026-03-06,Economy,35D,752.82,Completed
4485,449,716,2026-02-03,Economy,5C,460.72,Confirmed
4486,70,972,2025-12-17,Economy,6F,689.51,Confirmed
4487,306,803,2025-10-10,Business,36A,970.76,Confirmed
4488,270,571,2026-03-22,Economy,36B,1029.95,Cancelled
4489,94,582,2026-11-28,Economy,23E,847.56,Confirmed
4490,256,223,2026-02-01,Economy,33E,784.01,Confirmed
4491,36,847,2026-06-23,Business,33D,1138.72,Confirmed
4492,325,691,2025-08-14,Premium Economy,18D,902.39,Cancelled
4493,319,167,2026-06-03,Business,30C,812.54,Completed
4494,239,993,2026-05-02,Business,32B,1310.89,Completed
4495,418,975,2025-11-22,Economy,14E,186.85,Confirmed
4496,355,350,2026-05-03,Business,16F,2421.43,Confirmed
4497,167,904,2026-02-08,Economy,15F,496.35,Cancelled
4498,275,712,2026-12-01,Economy,9E,875.8,Confirmed
4499,373,466,2026-02-13,Economy,2C,85.66,Completed
4500,494,946,2025-08-23,Economy,38D,676.38,Confirmed
4501,156,720,2026-08-30,First Class,23C,2427.66,Confirmed
4502,193,237,2025-10-09,Economy,29F,187.29,Confirmed
4503,94,218,2026-01-15,Business,9E,1924.86,Confirmed
4504,141,836,2025-09-25,Economy,33C,853.65,Confirmed
4505,495,486,2026-08-16,Economy,17A,679.64,Cancelled
4506,490,543,2026-08-12,Economy,14A,143.18,Completed
4507,49,792,2026-08-10,Economy,25A,597.75,Confirmed
4508,236,478,2026-03-10,Economy,8D,608.79,Completed
4509,195,780,2026-01-29,Economy,27B,510.88,Cancelled
4510,132,117,2025-12-19,Economy,35D,282.0,Completed
4511,434,62,2026-01-18,Premium Economy,16A,946.28,Cancelled
4512,184,18,2025-11-28,Economy,11C,1093.38,Confirmed
4513,403,866,2026-11-10,Economy,14F,400.07,Confirmed
4514,22,943,2026-05-14,Business,13E,1656.66,Confirmed
4515,126,431,2025-12-25,Business,29C,2260.77,Confirmed
4516,169,445,2026-05-11,Economy,7D,755.11,Confirmed
4517,281,519,2026-01-17,First Class,23F,2333.93,Confirmed
4518,346,635,2026-04-30,Economy,39F,100.64,Confirmed
4519,58,328,2026-07-14,Economy,27F,526.6,Confirmed
4520,60,666,2026-09-24,Premium Economy,30F,1271.08,Completed
4521,77,462,2026-03-26,Economy,29D,142.57,Confirmed
4522,434,189,2025-12-25,Economy,31E,142.01,Confirmed
4523,432,348,2026-07-18,Economy,21A,150.69,Completed
4524,255,103,2025-12-14,First Class,35E,1755.07,Confirmed
4525,97,234,2026-08-20,Economy,35F,808.92,Completed
