sale_id,customer_id,car_id,sale_date,quantity,discount_percent,final_price
7382,1368,78,2025-04-28,1,4,36480.0
7383,1140,36,2024-01-20,1,15,35700.0
7384,357,78,2024-04-25,1,4,36480.0
7385,1003,35,2024-11-20,1,9,31850.0
7386,979,126,2024-12-27,1,3,38800.0
7387,1450,63,2026-05-03,1,15,32300.0
7388,712,16,2024-11-14,1,4,81600.0
7389,313,47,2024-12-26,1,9,72800.0
7390,1661,122,2026-08-23,1,2,588000.0
7391,749,98,2026-06-13,1,6,47000.0
7392,1891,143,2025-12-03,1,5,19000.0
7393,874,52,2026-05-02,1,12,61600.0
7394,168,1,2024-04-19,1,13,20880.0
7395,1698,79,2025-06-22,1,0,85000.0
7396,1317,38,2025-01-20,1,5,26600.0
7397,1172,141,2024-08-24,1,5,26600.0
7398,1607,109,2025-07-17,1,8,41400.0
7399,683,50,2026-01-28,1,15,49300.0
7400,514,91,2024-07-25,1,13,22620.0
7401,276,143,2023-10-02,1,12,17600.0
7402,392,74,2024-11-25,1,14,38700.0
7403,471,35,2025-07-03,1,10,31500.0
7404,538,45,2025-10-16,1,6,39480.0
7405,1136,134,2024-04-15,1,7,41850.0
7406,1165,116,2026-02-11,1,1,59400.0
7407,1611,66,2026-02-26,1,2,186200.0
7408,1673,14,2024-12-14,1,8,50600.0
7409,1450,19,2025-09-20,1,10,29700.0
7410,1444,142,2025-09-26,1,2,37240.0
7411,922,110,2023-11-08,1,4,57600.0
7412,917,139,2025-10-02,1,15,25500.0
7413,426,44,2026-06-04,1,9,45500.0
7414,1125,68,2026-07-15,1,13,200100.0
7415,1094,54,2024-01-08,1,4,115200.0
7416,842,116,2025-01-15,1,4,57600.0
7417,1427,60,2026-02-10,1,1,89100.0
7418,1947,98,2026-05-03,1,9,45500.0
7419,228,64,2025-02-28,1,5,142500.0
7420,1946,108,2026-03-27,1,6,28200.0
7421,1680,105,2025-01-28,1,10,27000.0
7422,1056,3,2026-07-01,1,10,34200.0
7423,613,58,2025-10-13,1,11,42720.0
7424,1836,67,2024-04-15,1,1,247500.0
7425,53,6,2024-04-30,1,8,57040.0
7426,1047,106,2024-06-21,1,5,19000.0
7427,524,136,2024-12-07,1,1,297000.0
7428,605,29,2024-12-25,1,13,33930.0
7429,165,47,2024-08-11,1,4,76800.0
7430,1361,102,2026-03-16,1,0,500000.0
7431,1144,139,2026-05-03,1,2,29400.0
7432,457,81,2025-08-11,1,9,20020.0
7433,829,35,2025-10-19,1,13,30450.0
7434,1217,7,2024-08-05,1,2,53900.0
7435,1398,64,2025-06-02,1,6,141000.0
7436,477,42,2024-02-22,1,3,38800.0
7437,343,144,2024-09-13,1,2,27440.0
7438,686,110,2025-04-10,1,7,55800.0
7439,294,113,2026-02-22,1,10,27000.0
7440,1873,47,2025-08-09,1,0,80000.0
7441,1662,33,2026-02-09,1,14,22360.0
7442,876,22,2024-09-23,1,11,28480.0
7443,336,94,2026-08-25,1,8,18400.0
7444,586,74,2026-07-19,1,5,42750.0
7445,1582,88,2025-11-29,1,1,34650.0
7446,712,135,2026-04-27,1,5,237500.0
7447,1812,65,2024-03-15,1,15,187000.0
7448,1594,127,2025-06-21,1,6,51700.0
7449,368,40,2024-02-20,1,10,27000.0
7450,343,135,2024-08-30,1,11,222500.0
7451,382,132,2026-07-01,1,1,23760.0
7452,46,100,2025-02-03,1,9,227500.0
7453,1090,94,2025-03-19,1,13,17400.0
7454,495,94,2023-10-22,1,9,18200.0
7455,1435,71,2025-01-24,1,3,4850000.0
7456,959,22,2024-08-10,1,0,32000.0
7457,1717,54,2025-04-03,1,8,110400.0
7458,923,17,2024-01-10,1,13,19140.0
7459,1169,89,2025-02-28,1,10,13500.0
7460,1795,82,2024-02-24,1,7,26040.0
7461,1233,123,2025-01-10,1,4,57600.0
7462,897,116,2025-11-15,1,8,55200.0
7463,226,2,2025-11-15,1,12,28160.0
7464,1930,64,2024-03-21,1,0,150000.0
7465,759,63,2025-04-07,1,0,38000.0
7466,1532,113,2025-02-04,1,13,26100.0
7467,524,68,2026-01-08,1,7,213900.0
7468,1427,80,2026-06-19,1,9,54600.0
7469,496,32,2024-08-04,1,15,66300.0
7470,1641,39,2026-02-22,1,7,32550.0
7471,750,123,2024-10-27,1,8,55200.0
7472,991,92,2024-09-05,1,15,15300.0
7473,1505,113,2024-08-12,1,4,28800.0
7474,1386,107,2024-12-13,1,14,21500.0
7475,270,14,2024-02-02,1,0,55000.0
7476,1373,124,2025-06-20,1,10,63000.0
7477,896,80,2024-01-16,1,15,51000.0
7478,375,126,2024-04-20,1,3,38800.0
7479,610,92,2024-12-15,1,7,16740.0
7480,1511,143,2026-03-24,1,4,19200.0
7481,1637,47,2024-10-07,1,2,78400.0
7482,418,133,2023-11-23,1,5,28500.0
7483,1465,12,2025-05-15,1,1,49500.0
7484,1996,112,2025-07-17,1,4,21120.0
7485,18,22,2023-09-23,1,12,28160.0
7486,275,21,2024-04-12,1,7,21390.0
7487,232,61,2024-09-03,1,8,41400.0
7488,1198,99,2024-11-06,1,1,54450.0
7489,985,47,2026-04-28,1,14,68800.0
7490,1800,21,2026-08-26,1,9,20930.0
7491,24,23,2024-12-21,1,12,35200.0
7492,993,9,2025-11-12,1,10,20700.0
7493,297,11,2026-09-08,1,2,47040.0
7494,1932,136,2024-09-26,1,10,270000.0
7495,366,127,2024-07-27,1,11,48950.0
7496,892,78,2025-02-08,1,11,33820.0
7497,703,29,2024-09-01,1,3,37830.0
7498,60,70,2026-03-28,1,9,2730000.0
7499,171,54,2024-05-14,1,3,116400.0
7500,1258,34,2026-01-26,1,2,31360.0
7501,1633,30,2026-06-12,1,2,47040.0
7502,57,129,2024-03-08,1,0,85000.0
7503,949,50,2026-04-30,1,13,50460.0
7504,189,109,2026-05-01,1,14,38700.0
7505,1331,94,2025-10-28,1,8,18400.0
7506,1248,132,2025-07-15,1,15,20400.0
7507,1848,64,2025-08-18,1,4,144000.0
7508,1635,31,2025-11-16,1,1,57420.0
7509,1353,120,2024-04-10,1,14,215000.0
7510,1950,45,2024-05-17,1,4,40320.0
7511,860,83,2024-05-05,1,2,34300.0
7512,1401,133,2023-10-21,1,6,28200.0
7513,1629,4,2026-02-07,1,0,85000.0
7514,673,95,2025-12-31,1,3,14550.0
7515,1943,110,2023-10-18,1,2,58800.0
7516,1219,33,2024-03-22,1,14,22360.0
7517,1913,134,2023-10-30,1,5,42750.0
7518,1414,3,2024-08-26,1,11,33820.0
7519,414,87,2023-12-15,1,13,24360.0
7520,551,55,2025-09-24,1,8,59800.0
7521,1725,13,2024-11-14,1,4,40320.0
7522,205,64,2025-03-09,1,15,127500.0
7523,29,122,2025-11-15,1,11,534000.0
7524,1310,62,2024-05-12,1,12,45760.0
7525,386,35,2024-03-12,1,1,34650.0
7526,1570,103,2023-09-18,1,8,16560.0
7527,187,75,2024-06-24,1,3,21340.0
7528,318,3,2026-03-06,1,4,36480.0
7529,278,61,2025-05-14,1,3,43650.0
7530,1237,130,2024-12-21,1,2,93100.0
7531,684,7,2024-06-04,1,6,51700.0
7532,1110,84,2026-09-02,1,1,34650.0
7533,1960,7,2025-09-02,1,11,48950.0
7534,1897,97,2024-01-23,1,12,39600.0
7535,1959,130,2025-05-29,1,3,92150.0
7536,180,28,2024-08-06,1,11,42720.0
7537,1315,73,2026-09-07,1,5,33250.0
7538,1353,90,2023-11-07,1,10,19800.0
7539,919,54,2024-12-09,1,0,120000.0
7540,571,25,2025-03-03,1,8,23000.0
7541,1780,57,2026-02-10,1,15,35700.0
7542,1734,89,2024-06-20,1,5,14250.0
7543,171,56,2023-12-25,1,0,95000.0
7544,248,117,2024-05-24,1,7,69750.0
7545,1238,113,2025-03-08,1,12,26400.0
7546,1487,85,2023-12-14,1,3,46560.0
7547,314,18,2026-01-12,1,5,26600.0
7548,853,81,2024-04-14,1,10,19800.0
7549,1988,49,2024-02-15,1,8,41400.0
7550,341,37,2024-01-28,1,7,17670.0
7551,300,1,2026-07-17,1,13,20880.0
7552,1846,100,2024-05-31,1,12,220000.0
7553,1690,139,2026-05-10,1,13,26100.0
7554,593,67,2026-08-12,1,15,212500.0
7555,1178,97,2023-11-22,1,8,41400.0
7556,1315,8,2026-01-10,1,0,75000.0
7557,1915,52,2025-12-28,1,9,63700.0
7558,1911,84,2024-06-02,1,15,29750.0
7559,1243,142,2024-10-02,1,13,33060.0
7560,846,25,2026-02-10,1,14,21500.0
7561,1024,133,2024-10-02,1,4,28800.0
7562,1784,134,2025-02-11,1,13,39150.0
7563,266,60,2023-11-12,1,15,76500.0
7564,1823,20,2026-07-27,1,5,42750.0
7565,682,81,2026-01-28,1,14,18920.0
7566,208,142,2024-11-16,1,0,38000.0
7567,434,116,2024-08-23,1,2,58800.0
7568,1586,9,2023-09-28,1,12,20240.0
7569,599,141,2025-06-28,1,6,26320.0
7570,1751,19,2026-06-29,1,1,32670.0
7571,1835,118,2024-01-02,1,13,2610000.0
7572,783,61,2023-12-11,1,3,43650.0
7573,1759,33,2024-08-23,1,8,23920.0
7574,948,66,2026-04-10,1,14,163400.0
7575,772,108,2026-07-15,1,15,25500.0
7576,784,132,2023-10-20,1,10,21600.0
7577,247,45,2024-10-12,1,6,39480.0
7578,1509,43,2026-02-09,1,10,54000.0
7579,1122,70,2026-01-04,1,12,2640000.0
7580,1503,31,2024-07-03,1,11,51620.0
7581,47,51,2025-02-20,1,9,43680.0
7582,95,60,2024-10-24,1,8,82800.0
7583,1457,129,2025-05-16,1,13,73950.0
7584,84,106,2025-07-23,1,10,18000.0
7585,821,72,2024-03-05,1,1,27720.0
7586,163,120,2024-01-22,1,11,222500.0
7587,1112,95,2024-09-07,1,8,13800.0
7588,1810,28,2025-01-12,1,7,44640.0
7589,1616,99,2024-10-28,1,13,47850.0
7590,600,127,2024-01-30,1,8,50600.0
7591,1111,11,2024-07-12,1,11,42720.0
7592,892,28,2023-11-14,1,1,47520.0
7593,1461,89,2023-12-28,1,14,12900.0
7594,461,3,2024-11-05,1,13,33060.0
7595,1963,138,2026-05-05,1,15,29750.0
7596,1987,66,2025-09-23,1,6,178600.0
7597,1461,66,2024-06-22,1,9,172900.0
7598,563,139,2024-06-14,1,11,26700.0
7599,379,112,2025-09-26,1,4,21120.0
7600,1788,125,2026-09-03,1,9,100100.0
7601,1760,72,2026-03-27,1,12,24640.0
7602,197,51,2025-10-10,1,1,47520.0
7603,479,23,2025-06-02,1,9,36400.0
7604,375,9,2026-02-05,1,1,22770.0
7605,245,55,2025-07-10,1,3,63050.0
7606,712,23,2025-01-02,1,14,34400.0
7607,365,38,2026-06-01,1,2,27440.0
7608,1808,90,2025-09-07,1,15,18700.0
7609,458,7,2024-09-07,1,0,55000.0
7610,1769,118,2024-01-19,1,14,2580000.0
7611,947,97,2025-10-02,1,10,40500.0
7612,1642,97,2025-08-09,1,0,45000.0
7613,1480,102,2025-02-03,1,1,495000.0
7614,332,12,2026-04-15,1,14,43000.0
7615,1306,106,2026-02-04,1,3,19400.0
7616,431,81,2026-07-26,1,12,19360.0
7617,453,11,2024-05-05,1,4,46080.0
7618,1740,36,2026-06-16,1,7,39060.0
7619,1249,61,2025-12-12,1,15,38250.0
7620,84,39,2024-01-24,1,2,34300.0
7621,1041,87,2024-02-09,1,6,26320.0
7622,1961,140,2023-12-04,1,3,20370.0
7623,1161,47,2026-05-11,1,3,77600.0
7624,473,22,2025-01-16,1,12,28160.0
7625,592,15,2026-05-15,1,13,56550.0
7626,671,27,2024-05-19,1,3,34920.0
7627,21,31,2023-11-28,1,12,51040.0
7628,1928,76,2023-12-31,1,1,39600.0
7629,287,143,2026-05-02,1,15,17000.0
7630,1515,122,2024-05-31,1,0,600000.0
7631,1303,92,2024-11-20,1,14,15480.0
7632,673,70,2024-11-21,1,15,2550000.0
7633,1833,127,2024-05-30,1,15,46750.0
7634,788,39,2026-06-27,1,2,34300.0
7635,340,56,2024-05-01,1,3,92150.0
7636,662,27,2024-06-28,1,12,31680.0
7637,1725,138,2025-10-23,1,6,32900.0
7638,414,35,2024-02-05,1,4,33600.0
7639,559,4,2024-09-30,1,3,82450.0
7640,1756,58,2025-10-28,1,13,41760.0
7641,853,134,2024-06-16,1,13,39150.0
7642,518,62,2026-01-10,1,6,48880.0
7643,1692,139,2025-01-16,1,7,27900.0
7644,564,142,2024-05-24,1,6,35720.0
7645,391,103,2025-08-21,1,7,16740.0
7646,1333,55,2023-12-27,1,9,59150.0
7647,737,115,2025-01-04,1,8,41400.0
7648,825,41,2026-02-27,1,9,22750.0
7649,685,53,2024-01-08,1,8,59800.0
7650,1949,85,2024-03-08,1,11,42720.0
7651,131,60,2025-08-08,1,8,82800.0
7652,663,53,2025-05-31,1,1,64350.0
7653,255,94,2025-07-22,1,9,18200.0
7654,1035,16,2025-02-10,1,6,79900.0
7655,1898,97,2024-10-07,1,9,40950.0
7656,431,117,2025-10-14,1,0,75000.0
7657,1144,86,2025-05-11,1,4,19200.0
7658,669,3,2025-02-13,1,0,38000.0
7659,1513,128,2025-05-30,1,5,76000.0
7660,1430,29,2024-01-28,1,4,37440.0
7661,13,45,2025-12-26,1,10,37800.0
7662,1501,21,2026-03-05,1,15,19550.0
7663,1061,89,2024-02-22,1,11,13350.0
7664,1527,29,2024-06-24,1,13,33930.0
7665,561,119,2025-09-23,1,1,1980000.0
7666,1082,135,2024-09-10,1,10,225000.0
7667,206,110,2024-04-15,1,1,59400.0
7668,1636,59,2025-10-14,1,3,48500.0
7669,1509,50,2024-12-08,1,2,56840.0
7670,895,122,2026-03-25,1,2,588000.0
7671,839,5,2024-09-21,1,0,48000.0
7672,230,40,2025-06-12,1,1,29700.0
7673,924,129,2023-11-28,1,15,72250.0
7674,1955,67,2025-01-13,1,12,220000.0
7675,536,27,2025-07-31,1,14,30960.0
7676,1637,89,2025-08-04,1,11,13350.0
7677,82,30,2024-02-29,1,8,44160.0
7678,1292,112,2026-03-23,1,10,19800.0
7679,620,139,2024-10-26,1,2,29400.0
7680,1614,107,2024-06-12,1,1,24750.0
7681,519,19,2026-02-04,1,0,33000.0
7682,938,124,2025-11-11,1,5,66500.0
7683,1764,16,2025-06-03,1,6,79900.0
7684,422,47,2026-06-30,1,6,75200.0
7685,939,41,2024-08-13,1,10,22500.0
7686,475,18,2023-11-11,1,13,24360.0
7687,607,42,2024-08-05,1,11,35600.0
7688,23,129,2023-10-25,1,9,77350.0
7689,1779,111,2024-11-21,1,6,51700.0
7690,1038,121,2023-11-13,1,9,209300.0
7691,609,42,2025-03-03,1,8,36800.0
7692,1262,117,2024-06-26,1,6,70500.0
7693,1933,111,2026-07-09,1,9,50050.0
7694,263,107,2025-02-20,1,0,25000.0
7695,1250,119,2023-11-20,1,7,1860000.0
7696,1769,74,2026-05-25,1,7,41850.0
7697,1193,9,2024-05-11,1,10,20700.0
7698,1346,51,2024-06-07,1,3,46560.0
7699,862,52,2026-02-02,1,3,67900.0
7700,1984,64,2025-04-06,1,14,129000.0
7701,830,22,2025-02-26,1,7,29760.0
7702,1048,41,2023-09-14,1,1,24750.0
7703,1746,81,2024-05-10,1,9,20020.0
7704,1659,118,2024-03-12,1,3,2910000.0
7705,833,84,2026-01-21,1,10,31500.0
7706,1905,22,2026-07-19,1,10,28800.0
7707,1627,96,2024-08-11,1,13,19140.0
7708,899,64,2024-06-27,1,6,141000.0
7709,616,111,2025-12-29,1,15,46750.0
7710,752,110,2024-05-02,1,5,57000.0
7711,812,22,2025-02-22,1,5,30400.0
7712,1200,60,2024-12-13,1,10,81000.0
7713,512,103,2024-11-04,1,3,17460.0
7714,154,61,2025-09-02,1,9,40950.0
7715,719,56,2024-04-30,1,2,93100.0
7716,523,16,2024-04-04,1,1,84150.0
7717,50,107,2026-04-06,1,3,24250.0
7718,1711,123,2026-09-12,1,11,53400.0
7719,1622,134,2024-04-07,1,6,42300.0
7720,229,67,2024-07-04,1,12,220000.0
7721,997,17,2024-10-01,1,0,22000.0
7722,682,57,2025-01-03,1,2,41160.0
7723,1364,55,2024-03-13,1,14,55900.0
7724,1975,13,2026-03-27,1,11,37380.0
7725,163,1,2024-01-24,1,9,21840.0
7726,620,80,2025-06-22,1,2,58800.0
7727,1843,29,2025-09-03,1,15,33150.0
7728,1816,91,2024-03-25,1,9,23660.0
7729,1706,98,2026-02-07,1,0,50000.0
7730,1525,94,2024-12-21,1,14,17200.0
7731,1179,116,2026-07-20,1,3,58200.0
7732,1174,117,2026-08-03,1,7,69750.0
7733,1218,97,2025-05-14,1,8,41400.0
7734,1249,61,2023-12-12,1,4,43200.0
7735,600,58,2023-12-12,1,0,48000.0
7736,1888,64,2024-02-20,1,15,127500.0
7737,1183,28,2023-11-20,1,9,43680.0
7738,768,97,2024-07-28,1,6,42300.0
7739,157,35,2026-03-04,1,14,30100.0
7740,1074,37,2025-08-17,1,2,18620.0
7741,1901,24,2025-12-23,1,1,47520.0
7742,391,50,2023-11-23,1,6,54520.0
7743,79,37,2025-01-22,1,0,19000.0
7744,445,84,2025-06-13,1,15,29750.0
7745,1050,55,2025-01-20,1,8,59800.0
7746,1297,81,2025-08-24,1,8,20240.0
7747,251,86,2024-11-16,1,4,19200.0
7748,1882,15,2025-07-02,1,0,65000.0
7749,386,94,2023-09-21,1,1,19800.0
7750,637,44,2024-08-27,1,9,45500.0
7751,1018,91,2026-02-09,1,15,22100.0
7752,1043,5,2023-12-03,1,9,43680.0
7753,5,104,2025-05-09,1,6,20680.0
7754,1570,32,2023-12-16,1,4,74880.0
7755,931,61,2025-02-28,1,2,44100.0
7756,1978,14,2024-03-22,1,8,50600.0
7757,1891,1,2023-11-01,1,13,20880.0
7758,1550,86,2025-09-02,1,9,18200.0
7759,557,79,2023-09-16,1,10,76500.0
7760,996,40,2026-06-22,1,10,27000.0
7761,1557,27,2025-08-23,1,12,31680.0
7762,1412,95,2025-09-16,1,9,13650.0
7763,1959,21,2025-12-07,1,15,19550.0
7764,919,25,2023-10-08,1,7,23250.0
7765,809,63,2024-04-06,1,15,32300.0
7766,1181,93,2025-09-24,1,9,12740.0
7767,1967,90,2026-09-10,1,11,19580.0
7768,607,109,2026-08-16,1,11,40050.0
7769,619,1,2024-02-23,1,6,22560.0
7770,605,10,2024-04-11,1,10,40500.0
7771,840,9,2026-01-17,1,8,21160.0
7772,437,123,2025-11-18,1,4,57600.0
7773,960,121,2026-08-11,1,8,211600.0
7774,1378,30,2025-04-07,1,0,48000.0
7775,1021,50,2024-03-03,1,14,49880.0
7776,646,59,2024-01-13,1,7,46500.0
7777,736,123,2025-02-07,1,2,58800.0
7778,1696,39,2024-11-19,1,15,29750.0
7779,1193,142,2024-01-19,1,10,34200.0
7780,1518,57,2025-07-28,1,7,39060.0
7781,1689,53,2023-11-13,1,7,60450.0
7782,174,110,2024-09-06,1,0,60000.0
7783,237,54,2024-02-04,1,5,114000.0
7784,415,112,2025-09-15,1,6,20680.0
7785,529,32,2025-11-13,1,6,73320.0
7786,1154,103,2024-05-26,1,12,15840.0
7787,1429,30,2026-06-09,1,11,42720.0
7788,30,7,2025-01-30,1,8,50600.0
7789,1996,70,2026-05-19,1,12,2640000.0
7790,245,69,2026-08-27,1,5,190000.0
7791,1393,89,2024-05-09,1,1,14850.0
7792,1042,74,2025-01-09,1,7,41850.0
7793,1240,104,2023-10-25,1,3,21340.0
7794,1214,76,2026-08-20,1,2,39200.0
7795,778,31,2026-06-07,1,4,55680.0
7796,1362,85,2026-08-18,1,5,45600.0
7797,306,106,2024-09-24,1,4,19200.0
7798,942,131,2024-02-15,1,3,145500.0
7799,1652,8,2026-03-19,1,13,65250.0
7800,1208,63,2023-10-01,1,11,33820.0
7801,427,141,2026-04-24,1,10,25200.0
7802,1615,53,2024-03-23,1,5,61750.0
7803,1240,26,2023-10-15,1,4,30720.0
7804,1928,103,2024-12-31,1,1,17820.0
7805,686,32,2024-01-09,1,10,70200.0
7806,234,125,2024-12-18,1,4,105600.0
7807,852,44,2026-03-03,1,10,45000.0
7808,1516,19,2026-05-01,1,9,30030.0
7809,1400,92,2026-05-24,1,1,17820.0
7810,1390,117,2023-10-24,1,9,68250.0
7811,1949,111,2025-07-29,1,13,47850.0
7812,1677,109,2023-12-05,1,12,39600.0
7813,1916,136,2023-10-14,1,14,258000.0
7814,835,113,2026-08-30,1,8,27600.0
7815,799,106,2025-07-18,1,14,17200.0
7816,277,65,2024-01-14,1,11,195800.0
7817,1590,2,2024-03-08,1,5,30400.0
7818,1002,104,2026-06-05,1,0,22000.0
7819,394,73,2025-12-16,1,8,32200.0
7820,144,144,2024-10-14,1,15,23800.0
7821,1534,21,2025-05-14,1,14,19780.0
7822,349,65,2026-08-27,1,0,220000.0
7823,905,27,2026-02-26,1,0,36000.0
7824,1744,84,2024-10-05,1,4,33600.0
7825,657,135,2024-05-02,1,5,237500.0
7826,1549,42,2026-03-20,1,11,35600.0
7827,1663,34,2026-06-27,1,3,31040.0
7828,1060,83,2026-06-20,1,15,29750.0
7829,839,96,2024-10-07,1,12,19360.0
7830,76,95,2025-03-06,1,7,13950.0
7831,145,99,2025-05-05,1,0,55000.0
7832,317,125,2024-11-25,1,13,95700.0
7833,25,20,2023-11-26,1,12,39600.0
7834,545,109,2026-08-12,1,4,43200.0
7835,582,7,2023-12-15,1,11,48950.0
7836,1496,140,2026-06-26,1,1,20790.0
7837,1093,6,2026-08-19,1,5,58900.0
7838,468,88,2026-06-03,1,4,33600.0
7839,467,66,2025-09-19,1,15,161500.0
7840,1788,67,2024-10-30,1,9,227500.0
7841,780,69,2025-09-05,1,3,194000.0
7842,1058,50,2025-04-23,1,12,51040.0
7843,562,68,2024-11-16,1,13,200100.0
7844,836,51,2023-10-19,1,1,47520.0
7845,1666,99,2026-06-13,1,11,48950.0
7846,92,122,2025-10-20,1,3,582000.0
7847,678,81,2025-10-22,1,3,21340.0
7848,324,109,2024-09-13,1,2,44100.0
7849,155,138,2025-10-24,1,8,32200.0
7850,1640,5,2026-08-08,1,10,43200.0
7851,523,34,2024-08-16,1,15,27200.0
7852,575,133,2023-11-14,1,6,28200.0
7853,1317,58,2025-04-05,1,3,46560.0
7854,1867,16,2025-11-06,1,2,83300.0
7855,610,69,2026-08-06,1,4,192000.0
7856,1967,61,2026-09-08,1,11,40050.0
7857,985,38,2026-07-21,1,0,28000.0
7858,1438,105,2026-07-06,1,15,25500.0
7859,490,111,2025-12-28,1,3,53350.0
7860,55,132,2024-09-27,1,15,20400.0
7861,445,103,2026-04-23,1,9,16380.0
7862,1755,58,2025-07-03,1,10,43200.0
7863,194,15,2025-11-04,1,3,63050.0
7864,1674,122,2024-12-19,1,11,534000.0
7865,671,36,2025-11-08,1,9,38220.0
7866,1637,121,2025-01-27,1,0,230000.0
7867,1318,40,2024-01-14,1,12,26400.0
7868,1282,119,2024-09-15,1,3,1940000.0
7869,1096,27,2026-06-04,1,6,33840.0
7870,1956,58,2025-10-22,1,7,44640.0
7871,72,112,2024-09-22,1,13,19140.0
7872,60,130,2026-08-09,1,10,85500.0
7873,858,108,2024-04-24,1,9,27300.0
7874,1629,58,2024-04-14,1,7,44640.0
7875,1935,45,2026-06-03,1,0,42000.0
7876,1203,21,2023-10-18,1,5,21850.0
7877,908,57,2025-08-02,1,13,36540.0
7878,41,70,2024-06-25,1,1,2970000.0
7879,1391,108,2025-07-13,1,8,27600.0
7880,875,79,2024-01-25,1,2,83300.0
7881,1371,26,2023-11-23,1,3,31040.0
7882,1993,53,2024-09-15,1,1,64350.0
7883,337,124,2024-03-25,1,9,63700.0
7884,1604,109,2025-06-10,1,12,39600.0
7885,404,28,2024-04-25,1,4,46080.0
7886,1342,133,2023-10-16,1,2,29400.0
7887,1438,9,2024-09-15,1,11,20470.0
7888,32,10,2025-03-06,1,14,38700.0
7889,590,102,2024-03-03,1,11,445000.0
7890,1974,68,2023-10-05,1,11,204700.0
7891,993,9,2023-12-22,1,3,22310.0
7892,746,79,2024-09-18,1,11,75650.0
7893,1533,92,2024-11-19,1,11,16020.0
7894,842,73,2024-09-10,1,11,31150.0
7895,1064,89,2026-01-20,1,14,12900.0
7896,1102,75,2024-09-29,1,4,21120.0
7897,765,142,2025-06-01,1,7,35340.0
7898,68,143,2025-08-12,1,11,17800.0
7899,434,145,2024-01-15,1,2,34300.0
7900,1558,68,2025-06-15,1,13,200100.0
7901,1431,41,2023-09-18,1,7,23250.0
7902,93,82,2025-07-24,1,4,26880.0
7903,948,106,2026-01-21,1,8,18400.0
7904,1644,113,2023-10-14,1,14,25800.0
7905,1660,18,2025-02-07,1,1,27720.0
7906,1543,57,2024-12-07,1,14,36120.0
7907,816,19,2025-11-27,1,6,31020.0
7908,703,140,2026-01-26,1,4,20160.0
7909,402,49,2025-06-16,1,5,42750.0
7910,46,79,2024-09-07,1,7,79050.0
7911,1137,36,2025-12-15,1,3,40740.0
7912,1106,83,2025-01-07,1,10,31500.0
7913,1555,12,2025-03-29,1,11,44500.0
7914,1457,90,2026-07-28,1,4,21120.0
7915,1082,125,2026-03-13,1,2,107800.0
7916,1174,67,2024-09-04,1,10,225000.0
7917,622,89,2024-05-08,1,6,14100.0
7918,308,116,2025-03-18,1,5,57000.0
7919,1588,98,2025-09-09,1,15,42500.0
7920,1715,49,2025-08-07,1,13,39150.0
7921,1060,21,2026-01-17,1,5,21850.0
7922,1932,82,2025-11-22,1,14,24080.0
7923,677,108,2025-06-27,1,13,26100.0
7924,1720,23,2024-02-20,1,11,35600.0
7925,1369,50,2026-08-27,1,14,49880.0
7926,1735,77,2024-02-27,1,11,31150.0
7927,142,63,2026-07-10,1,0,38000.0
7928,1058,77,2026-08-11,1,7,32550.0
7929,835,138,2025-10-30,1,7,32550.0
7930,679,38,2024-04-12,1,14,24080.0
7931,1995,62,2024-03-19,1,13,45240.0
7932,1761,9,2024-01-19,1,7,21390.0
7933,1264,27,2025-11-27,1,1,35640.0
7934,1730,43,2025-12-24,1,9,54600.0
7935,1561,131,2024-07-28,1,8,138000.0
7936,964,136,2025-09-22,1,1,297000.0
7937,1884,113,2024-04-10,1,7,27900.0
7938,1214,62,2025-04-12,1,13,45240.0
7939,625,76,2026-04-09,1,11,35600.0
7940,1054,90,2024-08-26,1,4,21120.0
7941,1674,145,2023-12-14,1,0,35000.0
7942,1277,80,2025-07-20,1,5,57000.0
7943,984,65,2024-09-14,1,1,217800.0
7944,465,42,2024-02-17,1,8,36800.0
7945,791,25,2026-05-30,1,13,21750.0
7946,1260,77,2024-12-24,1,11,31150.0
7947,1180,47,2024-02-01,1,13,69600.0
7948,1567,14,2026-07-27,1,7,51150.0
7949,978,1,2025-05-15,1,12,21120.0
7950,1234,4,2025-11-13,1,4,81600.0
7951,789,77,2026-07-26,1,14,30100.0
7952,1479,61,2023-10-30,1,6,42300.0
7953,10,53,2025-02-25,1,10,58500.0
7954,1572,2,2024-09-12,1,6,30080.0
7955,1280,69,2024-05-03,1,5,190000.0
7956,259,114,2024-11-26,1,12,24640.0
7957,683,7,2025-11-26,1,14,47300.0
7958,1820,136,2026-03-23,1,6,282000.0
7959,111,49,2025-06-28,1,9,40950.0
7960,570,23,2025-11-20,1,0,40000.0
7961,1743,113,2026-06-15,1,3,29100.0
7962,983,46,2025-04-16,1,1,47520.0
7963,647,42,2026-01-30,1,6,37600.0
7964,1392,124,2024-11-17,1,12,61600.0
7965,731,109,2024-01-05,1,0,45000.0
7966,1275,12,2026-01-05,1,9,45500.0
7967,1368,12,2024-12-27,1,7,46500.0
7968,1972,113,2026-01-27,1,6,28200.0
7969,124,105,2024-01-24,1,8,27600.0
7970,725,26,2024-11-20,1,7,29760.0
7971,570,64,2025-07-29,1,11,133500.0
7972,1384,23,2024-11-15,1,6,37600.0
7973,235,69,2025-07-20,1,15,170000.0
7974,804,22,2026-06-12,1,6,30080.0
